"project_key","branch","issue_key","rule","type","severity","status","resolution","message","component","file_path","line","effort","debt","author","assignee","tags","clean_code_attribute","security_impact","reliability_impact","maintainability_impact","creation_date","update_date","close_date"
"Tawuniya-CRM","DEV","30742f2a-f4eb-40b2-a5c9-84c741cecb55","javascript:S2004","CODE_SMELL","CRITICAL","CLOSED","FIXED","Refactor this code to not nest functions more than 4 levels deep.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"20min","20min","dsedhom@tawuniya.com","david-wadih-sedhom18753","brain-overload","FOCUSED","","","HIGH","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","c9b91d9b-3bb6-43d1-9683-0c349b5f3c54","javascript:S3776","CODE_SMELL","CRITICAL","CLOSED","FIXED","Refactor this function to reduce its Cognitive Complexity from 32 to the 15 allowed.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Policy/vrp_PolicyCustomerDocumentSend.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Policy/vrp_PolicyCustomerDocumentSend.html",,"22min","22min","dsedhom@tawuniya.com","david-wadih-sedhom18753","brain-overload,architecture","FOCUSED","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","309f6394-9aa6-4562-81b4-6a20cda8490b","javascript:S2004","CODE_SMELL","CRITICAL","CLOSED","FIXED","Refactor this code to not nest functions more than 4 levels deep.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"20min","20min","dsedhom@tawuniya.com","david-wadih-sedhom18753","brain-overload","FOCUSED","","","HIGH","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","381c6196-d8a2-49e1-a116-c18f6c3a6189","typescript:S3353","CODE_SMELL","CRITICAL","CLOSED","FIXED","'headline' is never reassigned. Use 'const' instead.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/src/webpage/policyendorsementtimeline/policyendorsementtimeline.component.ts","Customer360/VeriTouch.C360.WebResources/src/webpage/policyendorsementtimeline/policyendorsementtimeline.component.ts",,"2min","2min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","ccd5e06e-4b5f-446c-b57b-8f1088fb8bb4","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_Customer_Product_Script.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_Customer_Product_Script.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","30be0593-d6fe-442f-82d9-eb1c21ce34c3","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Approval/vrp_FetchingApproval.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Approval/vrp_FetchingApproval.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","ed36dde2-1478-496c-b8d6-65d7ace346ff","javascript:S3776","CODE_SMELL","CRITICAL","CLOSED","FIXED","Refactor this function to reduce its Cognitive Complexity from 21 to the 15 allowed.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_GetClaimSurveyInspectionDetails.html","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_GetClaimSurveyInspectionDetails.html",,"11min","11min","dsedhom@tawuniya.com","david-wadih-sedhom18753","brain-overload,architecture","FOCUSED","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","3cf49316-ebe5-4ace-abb1-f49a11e2d2aa","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","3cfb78c0-26f0-4267-bab1-0b0b55640392","javascript:S2004","CODE_SMELL","CRITICAL","CLOSED","FIXED","Refactor this code to not nest functions more than 4 levels deep.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"20min","20min","dsedhom@tawuniya.com","david-wadih-sedhom18753","brain-overload","FOCUSED","","","HIGH","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","307ef887-cfbf-426f-9c3b-c0aff6a0ac10","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","380ff24c-85c4-469a-9e65-f531a7102d3a","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_ContactManagement.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_ContactManagement.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","9ad42ea6-afa2-42ce-8255-fc85ecd0682f","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/IndicatorTile/indicatortile.loader.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/IndicatorTile/indicatortile.loader.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","3092df21-1d2e-4e50-9e76-cef7f820ef4b","javascript:S2004","CODE_SMELL","CRITICAL","CLOSED","FIXED","Refactor this code to not nest functions more than 4 levels deep.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"20min","20min","dsedhom@tawuniya.com","david-wadih-sedhom18753","brain-overload","FOCUSED","","","HIGH","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","91e37abf-6627-4541-b0ec-fcb37c43a0bd","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_ClaimManagement.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_ClaimManagement.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","78cbf714-300a-4e7d-8df9-ed2c09fd7c91","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_ContactManagement.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_ContactManagement.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","de79fc3a-7648-466b-9c6d-5e7c1f5cde1c","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","5e6f47aa-e755-4a01-a04f-a7c89dc6c529","javascript:S3776","CODE_SMELL","CRITICAL","CLOSED","FIXED","Refactor this function to reduce its Cognitive Complexity from 18 to the 15 allowed.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js",,"8min","8min","dsedhom@tawuniya.com","david-wadih-sedhom18753","brain-overload,architecture","FOCUSED","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","5e724d47-dbf7-43b9-a6d7-45ed283ca5f6","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Approval/vrp_FetchingApproval.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Approval/vrp_FetchingApproval.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","d542133c-5495-438e-83c7-2fcbdc64411c","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_ContactRibbon.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_ContactRibbon.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","de7e60f0-ac2c-44c0-9b29-6b5e9b9b0a56","typescript:S126","CODE_SMELL","CRITICAL","CLOSED","FIXED","Add the missing ""else"" clause.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/src/shared/datasync.ts","Customer360/VeriTouch.C360.WebResources/src/shared/datasync.ts",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","5df287db-0709-4a4a-8ca3-5757e926f637","javascript:S2004","CODE_SMELL","CRITICAL","CLOSED","FIXED","Refactor this code to not nest functions more than 4 levels deep.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"20min","20min","dsedhom@tawuniya.com","david-wadih-sedhom18753","brain-overload","FOCUSED","","","HIGH","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","79828fcb-4e8c-4d7d-aec3-d396d42200ad","javascript:S2004","CODE_SMELL","CRITICAL","CLOSED","FIXED","Refactor this code to not nest functions more than 4 levels deep.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"20min","20min","dsedhom@tawuniya.com","david-wadih-sedhom18753","brain-overload","FOCUSED","","","HIGH","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","7942d743-e7c0-4680-991b-7e14199b2d8c","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","791d9068-d292-4b61-bc08-b49d83ecb874","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","7942c78c-1dc6-4d72-98a7-e52987b002db","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/webpack.dev.js","Customer360/VeriTouch.C360.WebResources/webpack.dev.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","de53f7a0-9307-4f4b-9eee-9b82062f7c79","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","78586b52-dcca-4bad-95f7-658344d3a28b","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/ey_ContactManagement.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/ey_ContactManagement.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","5eee551a-1c81-40c2-9dac-3efba2a6e37e","typescript:S3353","CODE_SMELL","CRITICAL","CLOSED","FIXED","'message' is never reassigned. Use 'const' instead.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/src/webpage/policyendorsementtimeline/policyendorsementtimeline.component.ts","Customer360/VeriTouch.C360.WebResources/src/webpage/policyendorsementtimeline/policyendorsementtimeline.component.ts",,"2min","2min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","783f3e81-ee35-4bf6-a974-591081347a60","javascript:S2004","CODE_SMELL","CRITICAL","CLOSED","FIXED","Refactor this code to not nest functions more than 4 levels deep.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"20min","20min","dsedhom@tawuniya.com","david-wadih-sedhom18753","brain-overload","FOCUSED","","","HIGH","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","7820ec8b-f566-484f-bac5-376c8d9a7818","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","782b90fa-1bcd-4549-91b3-ce5824435d33","javascript:S2004","CODE_SMELL","CRITICAL","CLOSED","FIXED","Refactor this code to not nest functions more than 4 levels deep.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"20min","20min","dsedhom@tawuniya.com","david-wadih-sedhom18753","brain-overload","FOCUSED","","","HIGH","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","5ebffa9b-9418-46cc-8473-d155c16aa91f","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_ClaimManagement.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/HTML/Claim/vrp_ClaimManagement.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","5e9bc0b2-904b-4b26-838d-437d6f1270f6","javascript:S3776","CODE_SMELL","CRITICAL","CLOSED","FIXED","Refactor this function to reduce its Cognitive Complexity from 24 to the 15 allowed.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/twn_IncidentFormCC.v2.js",,"14min","14min","dsedhom@tawuniya.com","david-wadih-sedhom18753","brain-overload,architecture","FOCUSED","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","5e90fbcb-2ddc-4b83-b8f7-cea3c9fd622a","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_Customerservicemanagment_HIdeandshowsection.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/Contact/vrp_Customerservicemanagment_HIdeandshowsection.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","78852c5d-4f75-4341-bcab-e6df00872aac","typescript:S3353","CODE_SMELL","CRITICAL","CLOSED","FIXED","'lastEventDate' is never reassigned. Use 'const' instead.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/src/webpage/policyendorsementtimeline/policyendorsementtimeline.component.ts","Customer360/VeriTouch.C360.WebResources/src/webpage/policyendorsementtimeline/policyendorsementtimeline.component.ts",,"2min","2min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","786c8424-bdac-4e68-a05c-ac4c4308f46f","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/src/shared/helpers.js","Customer360/VeriTouch.C360.WebResources/src/shared/helpers.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","7871982c-9aa9-417e-b75d-9c1c6ff4736a","javascript:S2004","CODE_SMELL","CRITICAL","CLOSED","FIXED","Refactor this code to not nest functions more than 4 levels deep.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/statistics_webpages.html","Customer360/VeriTouch.C360.WebResources/statistics_webpages.html",,"20min","20min","dsedhom@tawuniya.com","david-wadih-sedhom18753","brain-overload","FOCUSED","","","HIGH","2026-04-22T15:06:59+0300","2026-07-29T12:38:23+0300","2026-07-29T12:38:23+0300"
"Tawuniya-CRM","DEV","7a19d1e0-4687-4625-9596-19ba01cb3b71","typescript:S3353","CODE_SMELL","CRITICAL","CLOSED","FIXED","'formOptions' is never reassigned. Use 'const' instead.","Tawuniya-CRM:Customer360/VeriTouch.C360.WebResources/src/shared/service/navigation.service.ts","Customer360/VeriTouch.C360.WebResources/src/shared/service/navigation.service.ts",,"2min","2min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
"Tawuniya-CRM","DEV","7a1c1ea8-6985-4f0d-a029-f8bf51590464","javascript:S3504","CODE_SMELL","CRITICAL","CLOSED","FIXED","Unexpected var, use let or const instead.","Tawuniya-CRM:Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/CoveredPerson/vrp_CoveredPersonManagement.js","Customer360/Vrp.CRM.C360.WebResources/vrp_/Scripts/Form/CoveredPerson/vrp_CoveredPersonManagement.js",,"5min","5min","dsedhom@tawuniya.com","david-wadih-sedhom18753","es2015,bad-practice","CLEAR","","","HIGH","2026-04-22T15:06:59+0300","2026-08-04T11:27:55+0300","2026-08-04T11:27:55+0300"
